login_hour,typing_wpm,quiz_score,time_per_question_sec,session_duration_min,sessions_per_day,attempts_per_quiz,avg_gap_mins,device_type,browser,age_group,gender,ses_tier
11,70.12281005,81.56506083,23.43363856,34.1684981,3.420435051,1.966310709,1.636490267,Shared/Other,Chrome,16-18,male,low
19,69.45750865,83.24086581,31.51576914,40.85249976,1.601048092,1.246078605,2.882219032,Shared/Other,Firefox,19-22,male,mid
18,22.47224963,74.46992872,38.36356915,28.90759076,1.906218702,1.582034347,2.866640077,iOS,Firefox,13-15,female,mid
17,69.13912846,61.92991719,17.53354243,26.9917704,2.363630208,1.899950147,0.717735627,Android,Edge,16-18,male,mid
14,71.81242329,81.11768507,38.57544098,40.0008023,1.112457841,1.374477898,1.913606834,Shared/Other,Safari,19-22,male,high
13,59.62320858,68.7242832,34.65789812,24.45093972,1.29043617,1.520255585,1.82198653,Android,Chrome,16-18,female,mid
22,66.40449243,71.25338437,24.52554807,42.43826927,2.755366975,1.725200397,2.088498894,Desktop,Safari,19-22,female,low
7,46.61139459,73.14315504,22.16476714,18.99392178,3.747869786,1.58593723,1.025294216,Android,Safari,13-15,female,mid
16,38.39259548,74.63068752,29.79239638,32.691651,3.761080942,1.456617033,2.305459798,Shared/Other,Firefox,19-22,female,mid
18,56.57093523,71.21015926,34.04889636,30.82690408,2.243492575,1.446334026,2.620686502,Android,Safari,16-18,male,high
20,51.2805624,85.00504177,27.31736699,32.22076969,1.482097979,1.473664757,2.803957835,Desktop,Safari,19-22,female,mid
19,42.86682584,78.36889111,32.00551184,23.87501036,1.705183015,1.558795115,1.463126796,Desktop,Firefox,13-15,male,high
19,52.14839009,82.82277479,37.64789726,26.55470223,3.951025019,1.190088792,1.622611816,Desktop,Safari,13-15,male,mid
23,70.10679255,60.74829021,29.09815378,43.94289546,1.071968222,1.559138269,0.902615447,Android,Edge,19-22,female,mid
9,46.40197785,64.96281003,26.67115772,23.78294094,1.518732409,1.640406117,2.798487103,Desktop,In-App,16-18,male,mid
9,66.45106956,88.6993672,32.52495982,35.07526128,2.366208411,1.63007315,2.29137267,Android,Chrome,16-18,male,low
13,39.29459747,63.82070618,32.12508659,33.27317374,1.350299079,1.37012262,1.269118312,Desktop,In-App,13-15,male,high
10,63.92142826,81.17620665,36.11172628,30.67493741,2.022218067,1.047494225,2.663937657,Shared/Other,Edge,16-18,female,high
17,71.71289881,76.13945451,29.67147594,43.58885615,1.19591943,1.793671285,1.589162552,Android,In-App,19-22,male,mid
19,45.2657466,60.44711024,34.35089087,20.61781412,1.195823154,1.081823923,0.814916941,iOS,Safari,16-18,male,mid
21,55.78070598,66.67591526,35.27704857,18.51931665,3.337919954,1.322662366,1.575058968,Shared/Other,Chrome,16-18,male,low
13,72.67475517,60.57545542,36.34640339,56.96176889,3.306728319,1.863304286,1.412052606,Android,Safari,19-22,male,low
10,38.05705021,80.94130641,27.03348554,20.04651245,1.816009168,1.795935838,1.851309647,iOS,Chrome,13-15,male,mid
21,48.64624388,90.3884729,34.55631142,42.79510482,1.322035874,1.048011866,2.462280386,Android,Chrome,16-18,female,mid
18,70.46054113,80.18019256,31.71407788,58.22392833,2.987462188,1.327703349,2.807830798,Android,Safari,19-22,female,high
23,54.69696529,71.44502352,38.51171615,56.95515819,1.935850028,1.855900763,1.91933195,iOS,Edge,19-22,female,high
19,51.98635252,66.37409038,35.85602135,39.94669427,3.103818954,1.646282145,0.945934159,Shared/Other,Firefox,19-22,male,high
18,36.67051275,66.21667201,39.63844028,34.46097122,2.884163593,1.122740946,1.785131138,Desktop,Firefox,16-18,male,mid
21,25.90931021,73.22675026,28.2406855,27.93521212,3.150885104,1.63475692,0.70348522,Android,In-App,13-15,male,mid
20,58.32177391,61.18450941,21.94141467,28.92688459,2.379726766,1.656175631,1.15208904,iOS,Edge,16-18,female,mid
19,31.93102454,82.58958895,22.74763295,26.29000499,1.205780471,1.380661101,1.626811523,iOS,Safari,13-15,male,mid
15,57.81257191,66.87842869,31.05463081,38.00864886,3.651767626,1.543777309,0.600337626,Shared/Other,In-App,16-18,female,mid
12,55.22464117,62.61713065,27.69324009,27.53682478,2.819391056,1.741251171,0.827152666,Android,In-App,16-18,female,high
17,59.20419303,74.73578616,29.86792608,28.5418429,1.610282506,1.286200397,2.537458411,Desktop,Firefox,16-18,male,low
9,58.71335184,89.58883287,30.66449993,38.12003851,1.243583772,1.889738976,1.945766624,iOS,Firefox,16-18,male,low
17,39.96798053,71.50824698,22.92617992,38.71556436,3.973144518,1.574122094,2.234000557,Android,Safari,13-15,female,high
19,41.1904991,82.03795884,28.16068353,37.39630778,2.809162804,1.453125407,1.056432778,Android,Chrome,19-22,female,high
16,54.89933278,62.04944875,22.19615887,49.76666495,3.104510373,1.090373538,0.70229853,Desktop,Chrome,19-22,male,low
17,37.40843558,83.25414118,39.82370501,37.4147441,3.284521929,1.866177922,2.007611423,Android,Firefox,16-18,male,low
12,40.02243721,64.09015505,29.56361281,33.96915283,3.144540326,1.680628916,2.98227048,iOS,Edge,16-18,male,low
14,66.8761844,78.79833455,32.83652813,42.55498344,2.273312812,1.710529173,2.669222193,Android,Firefox,19-22,male,low
22,61.48797665,66.32195989,34.27398958,35.47340883,3.822893843,1.215285225,2.984055537,iOS,Firefox,19-22,male,mid
18,54.77239623,71.65305031,34.16612264,21.60272247,3.357484972,1.223675598,2.430805113,iOS,Firefox,16-18,male,low
7,33.54148239,95.36448583,36.76574421,25.53217708,3.530469267,1.417738176,1.830961783,iOS,In-App,13-15,male,low
21,49.96540419,71.73582374,32.14675357,30.15751524,2.367769821,1.852347801,2.559780319,Android,In-App,16-18,female,mid
11,45.71274555,75.10067009,38.49229351,28.20826781,3.442179023,1.745218477,0.551196153,Android,Edge,19-22,female,mid
20,34.61965249,73.773449,25.90737597,30.99157054,1.706350437,1.984261294,1.855725348,Desktop,In-App,13-15,female,mid
21,32.99371947,89.22595198,32.43447406,34.4775121,1.271109246,1.776873912,1.908087672,iOS,Safari,13-15,male,mid
13,60.59340302,59.80131963,29.72303237,34.87416544,2.52235719,1.039595572,2.761924504,Desktop,Safari,16-18,male,low
13,69.93000569,73.65956788,17.98327227,54.11511789,1.049219286,1.082362132,1.144524107,Shared/Other,Firefox,19-22,female,mid
23,76.84280799,84.31148531,22.77359998,37.26402797,3.07634499,1.398470245,0.570358203,iOS,Firefox,19-22,female,mid
15,54.92337619,73.18313522,32.75749265,22.60887289,2.197826152,1.745964847,0.83520693,Android,Safari,16-18,male,low
20,28.95972803,67.21841284,23.6500811,34.48302034,1.693163859,1.986176887,0.881654674,Shared/Other,In-App,13-15,female,mid
11,29.88099131,70.94263498,32.49707304,26.05403694,3.261478785,1.88135524,0.928774557,Desktop,Firefox,13-15,male,low
12,40.81518312,67.22798096,34.5071039,53.46954219,3.001204655,1.353926195,1.934637082,Android,Firefox,19-22,male,mid
20,63.75220042,80.80437191,34.89748445,49.17510827,2.622794742,1.954385832,2.435359049,iOS,Safari,19-22,male,low
22,48.94820583,84.89401064,34.51785696,26.24487073,3.990732668,1.768855271,1.456434265,iOS,Safari,16-18,female,mid
13,52.61577484,69.79876482,30.39411,19.57273271,3.388641307,1.064324195,2.857935128,Shared/Other,Chrome,16-18,male,low
17,29.78006477,82.9746674,21.53786543,33.81025893,1.117655504,1.715460267,1.823509908,Desktop,Firefox,16-18,female,mid
16,67.91113178,68.20580439,31.45290174,61.75734527,2.992217103,1.611647333,1.683391718,Android,In-App,19-22,female,low
16,35.19708442,78.38594433,30.96827658,19.2353295,3.651532913,1.841960681,2.86447818,iOS,Firefox,13-15,female,low
20,65.42479159,45.04733109,29.85937838,29.95973371,3.283061813,1.707971508,1.321337791,iOS,Edge,16-18,female,low
12,41.18996334,79.91586508,31.07007195,18.30885315,3.352396776,1.727877622,1.535154851,Shared/Other,Firefox,13-15,male,low
20,50.80027088,94.08134244,36.00488765,39.81104697,3.802583326,1.164615894,1.857560573,Shared/Other,Edge,16-18,female,low
18,51.62399202,71.00272018,40.60079854,34.46567508,1.430427112,1.507802885,2.76697351,Shared/Other,Safari,16-18,male,low
13,60.47701569,67.38296753,30.27028745,32.55612443,2.901815081,1.286854434,0.759419915,iOS,In-App,16-18,female,mid
12,56.63562237,58.94273479,29.77902133,42.84839695,1.290198851,1.801400869,1.849553508,Desktop,Safari,19-22,male,low
10,33.87766201,75.40535478,25.03656409,38.58652292,2.676090892,1.090241318,1.211211198,iOS,In-App,16-18,female,mid
15,65.55953724,89.04241891,24.19087851,31.93787404,2.714547763,1.846757931,2.054686402,Shared/Other,Edge,16-18,male,mid
8,55.05239913,76.56591505,39.87493412,23.25055288,3.603768726,1.996834762,2.447612175,Desktop,Firefox,13-15,male,mid
15,40.03258948,85.10961186,26.03269265,35.61031271,1.721121862,1.683978677,1.237482367,iOS,Safari,16-18,female,low
11,56.91356381,58.2418319,41.93748161,25.86746816,3.17540388,1.858054179,1.257395203,Shared/Other,Edge,16-18,female,low
12,41.03726231,91.53635216,27.32624598,24.78745124,3.488380282,1.898885754,0.670335659,Shared/Other,Chrome,16-18,male,high
17,71.15343219,83.12221311,19.80629381,29.65578351,3.601633308,1.418550975,1.496502389,Desktop,Edge,16-18,male,mid
15,44.41796797,58.18185546,33.62619925,35.54747296,2.911940889,1.367387289,2.651975953,Desktop,Safari,16-18,male,mid
15,40.76488439,72.50059337,31.99532594,13.57457753,3.594176709,1.249823213,0.711160412,Android,In-App,13-15,female,mid
11,72.709793,79.57671611,35.82578562,33.04174947,1.572946092,1.404795406,1.84668125,Shared/Other,Chrome,19-22,male,low
13,42.64903233,82.92961605,32.84514769,19.89559149,3.711189929,1.098429869,0.761909644,iOS,Firefox,13-15,female,mid
11,37.95983371,81.52853339,32.40718481,20.97993501,1.831182176,1.21471437,2.787052234,iOS,Chrome,13-15,female,mid
9,36.11788007,70.58976179,31.27849769,11.51260548,1.890090093,1.926621349,1.572808294,Android,Firefox,13-15,female,low
11,58.9448533,71.35316037,32.19881071,44.30670119,3.321976212,1.008291808,0.824521153,Desktop,Firefox,19-22,male,mid
14,41.27819224,92.09078512,32.96428655,29.83708176,3.314956601,1.739012744,0.704731321,Shared/Other,In-App,13-15,male,low
12,56.87176406,81.46151089,25.30105846,35.57736405,3.525815892,1.539843523,1.308307749,Android,In-App,16-18,male,mid
15,41.50204997,67.56639997,27.91710175,35.60790009,2.456409462,1.79897689,2.877954527,Shared/Other,Edge,16-18,female,mid
21,60.72388792,79.17864026,25.70106179,30.65964555,2.173610325,1.399787748,2.412223822,Desktop,Chrome,16-18,male,low
18,65.744913,66.06507749,29.49929845,40.22960391,1.846297486,1.632685967,1.045955326,iOS,Safari,16-18,female,mid
18,59.79817661,73.15385198,31.3437236,41.35121486,1.094566556,1.433408734,2.261079552,Android,Safari,19-22,female,low
20,22.18272594,85.19833812,32.42261511,26.27094289,3.374593213,1.721685599,1.397740959,Shared/Other,Chrome,13-15,female,high
19,51.89290575,97.952112,39.10291953,27.61383371,1.860419311,1.250134104,0.511915326,iOS,Firefox,13-15,female,high
11,30.33088459,72.91378761,32.7411414,23.02756995,1.77210619,1.726086504,2.267002221,Android,Firefox,13-15,female,mid
8,26.6740638,60.64854407,31.91770234,24.73159168,2.210070915,1.975633065,2.01943306,Desktop,Edge,13-15,male,mid
19,57.9115365,81.83667784,29.86997371,33.19739544,2.180412232,1.708042337,0.674838411,iOS,In-App,16-18,male,mid
16,51.53697513,67.48973193,34.47730112,32.77138716,3.222261404,1.778476829,2.57796989,Desktop,Firefox,16-18,male,mid
22,41.15346934,71.38535671,28.10260372,35.33670923,1.232706722,1.61807268,2.621595995,Desktop,Firefox,19-22,female,mid
11,31.08026438,76.75627713,22.18480693,21.32772255,2.030865988,1.114508786,0.632095937,Android,Firefox,13-15,female,mid
20,45.07085689,66.41475907,32.16826332,26.52231262,1.773411751,1.586107118,1.297568171,Shared/Other,Safari,13-15,male,low
11,37.19879391,69.50455409,29.59506045,18.43535378,1.416450047,1.079032676,1.972173476,iOS,Chrome,13-15,male,mid
21,42.91928929,65.33873477,38.72951816,56.62821734,2.511945777,1.967203456,2.154028741,iOS,Chrome,19-22,female,low
16,28.82567193,67.02480971,27.58696468,24.5039975,1.447277262,1.484425195,0.832296239,iOS,Safari,13-15,female,mid
22,66.11359793,75.32108246,35.40219532,32.80957254,1.174730358,1.563388931,2.493802498,Android,Chrome,16-18,male,high
7,43.21135502,77.349902,30.34604125,36.5905113,3.839517986,1.231103025,0.927240871,Desktop,Safari,13-15,female,low
11,40.91590487,86.64710785,31.20115313,31.65351973,3.762065324,1.485823367,2.099220255,iOS,Safari,16-18,female,mid
20,60.10211877,77.23875678,29.83028879,34.51104152,1.459696961,1.476051194,2.117655518,Android,Firefox,16-18,male,mid
11,78.28999088,100,26.4705898,53.05645562,1.839813315,1.542744719,0.92217173,Android,Firefox,19-22,male,low
11,81.08466228,75.72801794,38.55404272,42.50730663,3.907807733,1.955699559,1.531073725,iOS,In-App,19-22,male,high
19,58.90335315,81.5307626,36.02435996,31.15092731,1.596821845,1.397123026,0.678060072,iOS,Edge,16-18,male,mid
13,44.72212668,53.45868406,29.15592081,28.05151279,1.611886952,1.146598414,2.140177792,Desktop,Firefox,16-18,male,mid
14,45.84738125,72.39107731,30.30548818,45.31918674,3.980890426,1.183383833,2.276768405,Android,Safari,19-22,female,low
11,41.95732079,86.53150876,23.29179512,31.15528446,3.976777611,1.646771289,0.777978444,Shared/Other,Chrome,16-18,female,low
11,63.35648462,67.96166742,34.42735291,46.75807976,2.204855722,1.413251003,1.728182295,Shared/Other,Safari,19-22,male,mid
22,50.72199528,82.0594135,37.10197247,39.32687041,3.76471442,1.45691735,2.144180625,Android,Chrome,16-18,female,mid
16,58.75003089,74.87045652,32.93677886,50.13420721,2.68472721,1.415641567,0.679954843,Desktop,In-App,19-22,male,low
19,28.93808067,75.37335077,29.86041538,19.50327794,2.490373775,1.758544921,0.660960265,Desktop,Firefox,13-15,female,high
16,51.87101537,59.09748096,22.74645273,26.2315538,1.308660423,1.816153724,2.421573773,iOS,In-App,16-18,male,low
14,44.72405444,90.38621874,25.39117453,19.73104601,1.404379259,1.540817978,2.804260564,Shared/Other,Chrome,13-15,male,high
13,31.80590061,71.93187204,21.87079366,25.81095783,2.917052287,1.87746495,1.811552754,Android,In-App,13-15,female,low
16,82.37429319,84.70694015,26.80674342,37.20894144,3.913022174,1.840336653,2.772850709,Desktop,Firefox,19-22,male,mid
10,59.77930676,77.87159509,29.79541695,56.58691464,1.64698244,1.714365162,1.835023293,iOS,In-App,19-22,female,low
19,58.74114082,82.75465621,33.89092438,35.148103,2.296881803,1.727471482,1.728289294,iOS,Firefox,16-18,female,mid
14,67.00186751,60.26719827,32.4330974,42.67645178,2.762168423,1.900339964,1.682933145,Shared/Other,Firefox,19-22,male,high
13,95.19975867,78.74645167,29.1131112,33.15702021,1.212427,1.329921821,2.099862338,Shared/Other,Chrome,19-22,male,low
13,72.37051633,73.42773283,34.68407158,39.14606339,2.719985478,1.967519188,2.956400905,Android,Safari,19-22,female,low
8,51.47493628,68.58027044,25.27174674,45.02229876,1.330247678,1.370347871,1.422322988,Shared/Other,Firefox,16-18,male,low
19,65.87225754,81.67366209,30.62418404,23.22308294,1.853490352,1.458851818,2.137792325,Desktop,Firefox,16-18,female,mid
21,36.4812237,95.32473661,24.64175423,21.31492569,1.262718452,1.495301654,2.82708104,Android,In-App,13-15,female,low
19,39.46837867,74.54188956,29.68352371,24.26944324,2.044156861,1.541051223,1.234607297,iOS,Edge,16-18,male,mid
18,51.71012959,71.54095278,29.75226991,48.97430105,2.938391105,1.631924281,0.776069091,Desktop,In-App,19-22,male,mid
19,38.77666076,82.24797845,29.55867293,27.2599505,2.224276409,1.177682934,1.872574823,Android,Safari,13-15,male,mid
10,56.15192822,81.25478388,30.31107537,31.26019009,2.099617163,1.980099103,1.855750185,Desktop,Chrome,16-18,male,mid
11,34.64250879,86.5481512,33.780839,23.05627353,1.357016172,1.473100861,1.215557753,Android,Firefox,13-15,male,low
12,44.93713368,92.16563327,25.39582984,34.35821637,1.315199444,1.890968636,1.589144494,Android,Chrome,16-18,female,mid
12,71.60434927,81.98049258,35.05742647,39.00804143,3.963857105,1.510312583,1.567936974,Android,Edge,19-22,female,low
22,51.50146034,75.48194454,38.9893699,33.15791425,2.186616243,1.39467716,2.334521785,Shared/Other,Edge,19-22,female,low
8,50.26937788,79.17422031,28.28245485,23.5205019,1.903078261,1.940998928,1.202662872,Desktop,In-App,16-18,female,mid
15,66.92733563,78.40686525,30.83435108,39.81833119,3.974736384,1.428431144,0.875737533,Desktop,In-App,19-22,female,low
16,41.70284917,80.08594313,27.60427093,27.79342548,1.241576058,1.865660431,1.951316539,iOS,Chrome,16-18,male,low
18,60.04341813,65.92285725,38.64209833,53.21324861,2.435079887,1.656965697,2.557681291,Shared/Other,Firefox,19-22,female,mid
16,52.15552228,67.40757318,30.05579456,51.94257404,1.423938233,1.308976461,0.608893951,Shared/Other,Firefox,19-22,female,mid
16,41.20612308,69.3722281,28.67196378,19.58399158,1.696895309,1.222092831,2.354623544,iOS,In-App,13-15,male,low
17,48.24110507,97.06782725,21.5673497,15.97061502,3.05867501,1.238713692,2.589863844,Desktop,Firefox,13-15,female,mid
12,25.37500327,62.90399159,29.1426913,24.1643657,1.9291918,1.207246562,1.403610386,Android,Edge,13-15,female,high
16,35.2155258,73.6231981,26.08590868,36.75975969,2.602359943,1.124082586,2.521576568,Android,In-App,16-18,female,mid
21,65.19674058,67.76188202,32.9634904,34.38946089,3.839418488,1.342845107,1.250622117,iOS,Edge,16-18,female,low
12,68.55900605,75.36115904,42.72812598,44.26567912,2.869022757,1.137499554,1.297605607,Desktop,Edge,19-22,female,mid
14,40.96259666,86.09371569,24.30408938,35.50992249,3.465958983,1.420439179,2.750344878,iOS,Edge,16-18,female,high
10,52.29459871,92.28031197,38.0695955,29.06559574,1.883269301,1.06872628,1.498001294,Shared/Other,Safari,19-22,male,high
15,36.11194005,83.55294213,36.66874524,21.23256688,1.534196315,1.791144966,1.247988765,Android,Edge,13-15,female,mid
10,60.09103412,59.79850277,25.74499196,27.41699868,1.050982749,1.195972661,1.489708914,Desktop,Safari,16-18,male,low
12,36.85959168,66.62617916,28.23891341,24.58294965,2.800082208,1.375986669,2.538749318,Android,Safari,16-18,male,mid
17,64.95201274,85.94243294,35.9935676,19.02960045,1.010393227,1.474611529,1.000671515,Shared/Other,Firefox,16-18,male,mid
17,35.00562659,71.62250967,26.00907053,23.77897334,1.767469075,1.176817358,1.861812192,Shared/Other,Chrome,13-15,male,mid
22,56.49796993,53.46990561,31.43550319,26.43985496,1.761028455,1.24335452,0.749420085,Desktop,Safari,16-18,male,mid
20,36.11132037,56.24190907,37.60138994,21.14119578,1.846813202,1.275189072,2.494475765,Android,Firefox,13-15,female,mid
16,60.50564956,80.66465484,31.37268094,61.06778789,3.657472873,1.788327396,1.6879729,iOS,Chrome,19-22,female,high
